;Year;Month;Day;H;M;S;Lat;Lon;Depth;K;Mag;Energy E, MJ(megajoul).
;2020;5;6;10;4;43;40,53;71,24;27;8,5;2,5;0,000
;2020;5;7;0;12;39;40,5;71,98;14;8;2,2;0,000
;2020;5;7;21;23;23;40,48;63,71;4;8;2,2;0,000
;2020;5;7;15;42;21;40,5;71,26;28;8;2,2;0,000
;2020;5;7;7;34;52;40,41;71,46;13;7,6;2,0;0,000
;2020;5;7;12;10;59;39,64;71,17;20;8,9;2,7;0,000
;2020;5;8;0;11;10;39,82;67,57;7;8;2,2;0,000
;2020;5;8;17;51;27;39,95;71,76;6;8,1;2,3;0,000
;2020;5;8;15;13;7;40,34;63,34;5;8,3;2,4;0,000
;2020;5;9;17;59;22;40,5;72,79;13;7,8;2,1;0,000
;2020;5;9;16;30;40;40,39;72,64;5;8,7;2,6;0,000
;2020;5;9;14;58;21;40,28;71,39;14;8,3;2,4;0,000
;2020;5;10;22;11;42;39,99;71,51;8;7,8;2,1;0,000
;2020;5;10;7;8;20;40,49;71,26;13;7,8;2,1;0,000
;2020;5;10;19;35;56;39,97;71,5;11;9,9;3,3;0,001
;2020;5;10;14;47;48;40,41;72,76;17;8,3;2,4;0,000
;2020;5;10;2;46;31;39,89;72,6;15;8,1;2,3;0,000
;2020;5;10;14;44;41;40,54;72,87;15;9,4;3,0;0,000
;2020;5;10;10;21;43;41,83;72,35;12;9,8;3,2;0,001
;2020;5;10;3;2;31;40,59;72,39;3;8,3;2,4;0,000
;2020;5;11;22;48;3;39,87;71,94;10;7,6;2,0;0,000
;2020;5;11;10;26;57;39,96;71,5;9;9,6;3,1;0,000
;2020;5;11;18;36;30;39,89;71,94;5;8;2,2;0,000
;2020;5;11;15;15;47;39,63;70,49;13;9,9;3,3;0,001
;2020;5;11;5;45;42;40,41;63,48;5;8,3;2,4;0,000
;2020;5;12;15;40;19;39,95;71,51;11;8,5;2,5;0,000
;2020;5;12;16;16;8;39,96;71,51;12;8,1;2,3;0,000
;2020;5;12;15;39;22;39,27;66,83;8;8,7;2,6;0,000
;2020;5;12;9;24;15;40;71,49;5;8;2,2;0,000
;2020;5;12;8;20;25;40;71,53;3;9,6;3,1;0,000
;2020;5;12;4;2;34;39,58;67,83;19;8;2,2;0,000
;2020;5;13;20;19;37;40,37;72,14;4;8,5;2,5;0,000
;2020;5;13;2;23;38;39,97;71,53;13;8,9;2,7;0,000
;2020;5;13;10;24;43;41,36;64,26;5;8,5;2,5;0,000
;2020;5;13;16;7;48;39,96;71,53;13;8,5;2,5;0,000
;2020;5;13;16;37;16;40,46;71,23;15;8,1;2,3;0,000
;2020;5;13;16;48;7;39,74;71,01;15;7,6;2,0;0,000
;2020;5;13;23;51;23;40,02;71,57;5;8;2,2;0,000
;2020;5;13;1;1;58;39,59;71,28;13;8,9;2,7;0,000
;2020;5;14;16;16;19;41,2;71,51;12;11,4;4,1;0,025
;2020;5;14;18;33;5;39,71;69,1;30;10,1;3,4;0,001
;2020;5;14;21;22;28;41,69;70,86;30;9;2,8;0,000
;2020;5;14;3;33;49;40;71,57;12;7,8;2,1;0,000
;2020;5;14;7;28;53;39,96;71,51;13;8,1;2,3;0,000
;2020;5;15;1;43;16;41,53;69,73;8;8,3;2,4;0,000
;2020;5;15;7;53;13;39,25;67,81;9;8,5;2,5;0,000
;2020;5;15;10;56;35;41,3;64,51;10;8,9;2,7;0,000
;2020;5;15;19;16;6;39,25;67,05;11;8;2,2;0,000
;2020;5;16;18;38;47;39,95;71,48;3;7,6;2,0;0,000
;2020;5;16;22;46;41;39,95;71,5;7;8,3;2,4;0,000
;2020;5;16;22;39;20;39,99;71,53;6;8,9;2,7;0,000
;2020;5;16;21;46;6;40,37;63,3;5;8,9;2,7;0,000
;2020;5;16;21;44;8;40,34;63,21;5;8,3;2,4;0,000
;2020;5;16;21;21;35;40,12;71,64;18;9;2,8;0,000
;2020;5;16;19;38;23;40,84;73,41;5;8,1;2,3;0,000
;2020;5;16;19;31;7;39,9;70,18;10;9;2,8;0,000
;2020;5;16;10;50;52;40,36;63,27;5;8,3;2,4;0,000
;2020;5;16;9;31;36;41,37;64,25;10;8,5;2,5;0,000
;2020;5;16;19;31;47;39,83;70,08;12;9,4;3,0;0,000
;2020;5;17;0;33;20;39,98;71,49;5;7,6;2,0;0,000
;2020;5;17;0;59;3;39,88;71,01;11;8,1;2,3;0,000
;2020;5;17;2;15;20;39,97;71,5;10;8,3;2,4;0,000
;2020;5;17;9;49;33;40,38;72,69;3;8;2,2;0,000
;2020;5;17;12;23;9;40,47;73,33;5;7,8;2,1;0,000
;2020;5;17;12;47;19;40,43;63,67;5;8,7;2,6;0,000
;2020;5;17;13;51;9;40,78;71,03;16;8,7;2,6;0,000
;2020;5;17;19;23;11;39,72;71,79;11;7,6;2,0;0,000
;2020;5;17;6;57;41;41,81;73,31;30;9,9;3,3;0,001
;2020;5;18;17;10;12;40,38;73,12;3;8,9;2,7;0,000
;2020;5;18;10;6;32;40,86;69,68;5;8,5;2,5;0,000
;2020;5;18;13;8;57;41,3;64,12;13;8,5;2,5;0,000
;2020;5;18;13;24;31;39,33;67,67;5;8,5;2,5;0,000
;2020;5;18;15;53;0;40,8;72,15;5;8,1;2,3;0,000
;2020;5;19;23;46;31;38,41;67,51;5;7,8;2,1;0,000
;2020;5;19;15;58;11;41,35;64,83;5;7,6;2,0;0,000
;2020;5;20;17;12;41;40,38;63,54;6;8,5;2,5;0,000
;2020;5;21;21;51;16;40,37;71,51;13;8,3;2,4;0,000
;2020;5;21;6;9;52;39,96;71,33;3;8,3;2,4;0,000
;2020;5;21;19;10;57;40,38;71,51;13;8,5;2,5;0,000
;2020;5;21;19;54;1;40,39;71,51;14;8,7;2,6;0,000
;2020;5;21;20;33;41;40,38;71,51;13;8,1;2,3;0,000
;2020;5;21;21;6;8;39,41;67,01;20;8,5;2,5;0,000
;2020;5;21;21;18;9;40,41;71,51;17;8,9;2,7;0,000
;2020;5;21;21;26;17;40,38;71,51;13;8,3;2,4;0,000
;2020;5;21;21;37;51;40,41;71,54;18;9;2,8;0,000
;2020;5;21;21;54;2;40,39;71,51;15;8,3;2,4;0,000
;2020;5;22;22;40;57;40,66;73,29;15;8,5;2,5;0,000
;2020;5;22;11;57;52;41,29;64,57;6;8,9;2,7;0,000
;2020;5;22;5;58;54;40,41;71,51;16;7,8;2,1;0,000
;2020;5;23;0;1;57;39,56;71,57;5;7,6;2,0;0,000
;2020;5;24;12;51;27;40,09;71,79;4;7,6;2,0;0,000
;2020;5;24;12;46;10;40,93;72,69;8;9,4;3,0;0,000
;2020;5;24;4;27;22;40;70;15;8,3;2,4;0,000
;2020;5;24;1;54;24;41,15;72,43;10;8,7;2,6;0,000
;2020;5;25;9;47;14;40,93;69,56;30;8,3;2,4;0,000
;2020;5;25;17;53;4;39,08;67,31;5;8,5;2,5;0,000
;2020;5;25;19;0;17;39,93;71,07;8;7,6;2,0;0,000
;2020;5;25;13;12;53;39,28;67,74;5;8,5;2,5;0,000
;2020;5;26;21;8;5;40,47;63,22;5;8,5;2,5;0,000
;2020;5;26;14;58;28;41,14;72,75;15;8,9;2,7;0,000
;2020;5;27;8;52;32;40,16;72,33;3;8;2,2;0,000
;2020;5;27;10;28;36;41,34;64,33;10;8,9;2,7;0,000
;2020;5;27;18;32;37;40,4;71,51;17;7,6;2,0;0,000
;2020;5;27;2;13;37;40,06;65,35;5;8;2,2;0,000
;2020;5;28;8;43;45;40,75;73,16;10;8,9;2,7;0,000
;2020;5;28;4;12;53;40;69,01;5;8,7;2,6;0,000
;2020;5;28;7;32;49;38,78;66,33;11;8,3;2,4;0,000
;2020;5;29;13;38;57;39,34;67,67;6;8,3;2,4;0,000
;2020;5;29;10;0;5;38,71;66,4;6;7,6;2,0;0,000
;2020;5;29;11;35;36;38,66;66,31;5;9,6;3,1;0,000
;2020;5;30;4;25;11;40,79;73,26;15;10,5;3,6;0,003
;2020;5;30;10;15;9;40;71,94;7;7,8;2,1;0,000
;2020;5;31;10;52;54;40,23;71,86;15;8,3;2,4;0,000
;2020;5;31;23;17;5;41,84;71,76;6;7,6;2,0;0,000
;2020;5;31;20;27;2;40,09;70,78;15;9;2,8;0,000
;2020;5;31;7;33;23;40,09;65,12;15;8,5;2,5;0,000
;2020;6;1;13;49;54;39,37;67,61;3;7,8;2,1;0,000
;2020;6;1;4;39;22;41,6;70,08;11;7,8;2,1;0,000
;2020;6;2;21;24;53;41,33;72,06;5;7,6;2,0;0,000
;2020;6;2;8;11;33;40,16;72,33;5;8,1;2,3;0,000
;2020;6;3;22;28;55;38,62;66,19;5;7,6;2,0;0,000
;2020;6;3;10;35;42;41,34;64,37;5;8,7;2,6;0,000
;2020;6;3;17;35;57;40,41;63,34;5;7,6;2,0;0,000
;2020;6;4;16;3;36;38,63;66,28;6;8,7;2,6;0,000
;2020;6;4;17;23;55;39,93;67,66;11;8,1;2,3;0,000
;2020;6;5;22;4;55;41,25;71,94;13;9,6;3,1;0,000
;2020;6;5;10;28;57;41,33;64,48;13;8,7;2,6;0,000
;2020;6;6;13;10;20;39,72;72,89;30;8;2,2;0,000
;2020;6;7;18;51;54;40,04;70,43;5;8,5;2,5;0,000
;2020;6;7;4;1;32;41,72;69,65;4;9,2;2,9;0,000
;2020;6;7;23;2;33;41,84;69,87;5;8,1;2,3;0,000
;2020;6;8;14;58;31;40,12;70,83;12;7,6;2,0;0,000
;2020;6;8;9;27;25;41,27;64,49;5;8,3;2,4;0,000
;2020;6;8;19;52;46;39,55;72,87;11;8,9;2,7;0,000
;2020;6;8;3;43;25;41,47;69,73;13;7,8;2,1;0,000
;2020;6;9;9;5;37;40,52;72,28;14;7,8;2,1;0,000
;2020;6;9;11;53;23;39,99;65,31;7;8,5;2,5;0,000
;2020;6;9;13;42;3;39,33;67,66;5;8,5;2,5;0,000
;2020;6;9;0;28;44;39,24;66,68;15;7,6;2,0;0,000
;2020;6;10;6;33;14;39,83;72,69;15;8;2,2;0,000
;2020;6;10;4;45;36;40,2;71,83;17;8,1;2,3;0,000
;2020;6;10;1;16;3;40,24;71,33;12;7,6;2,0;0,000
;2020;6;10;2;1;12;41,91;71,87;18;8,1;2,3;0,000
;2020;6;11;16;14;42;41,06;72,37;8;7,8;2,1;0,000
;2020;6;11;8;58;6;41,22;72,56;8;8,9;2,7;0,000
;2020;6;11;15;44;8;39,66;72,93;15;7,6;2,0;0,000
;2020;6;12;11;51;48;41,29;64,54;3;8,7;2,6;0,000
;2020;6;12;0;39;31;40,02;71,51;15;8;2,2;0,000
;2020;6;12;16;29;43;39,55;71,46;15;7,6;2,0;0,000
;2020;6;12;4;30;36;40,8;73,01;20;9,6;3,1;0,000
;2020;6;12;11;36;26;39,99;70,51;13;7,6;2,0;0,000
;2020;6;12;22;2;1;40,03;71,16;7;7,6;2,0;0,000
;2020;6;13;10;41;20;41,35;64,35;10;8,5;2,5;0,000
;2020;6;14;21;15;38;41,51;69,72;5;8;2,2;0,000
;2020;6;14;5;9;33;40,68;69,03;5;8,1;2,3;0,000
;2020;6;14;9;16;12;39,53;71,17;10;7,6;2,0;0,000
;2020;6;15;1;6;43;40,09;71,57;14;7,6;2,0;0,000
;2020;6;15;10;42;1;41,32;64,23;5;8,5;2,5;0,000
;2020;6;16;18;37;0;39,75;72,75;15;7,6;2,0;0,000
;2020;6;16;14;23;23;41,01;71,83;13;9;2,8;0,000
;2020;6;17;12;17;23;41,62;72,04;17;8,9;2,7;0,000
;2020;6;17;7;24;50;40,25;68,81;3;8,3;2,4;0,000
;2020;6;17;11;19;23;40,49;72,57;4;8;2,2;0,000
;2020;6;18;12;1;43;41,34;64,25;5;8,3;2,4;0,000
;2020;6;18;5;5;48;40,02;72,58;10;7,8;2,1;0,000
;2020;6;19;8;28;36;38,11;67,56;10;9;2,8;0,000
;2020;6;19;13;15;55;41,27;64,65;5;8,5;2,5;0,000
;2020;6;19;9;18;9;39,91;72,22;12;8;2,2;0,000
;2020;6;19;13;19;15;40,03;62,84;7;8,9;2,7;0,000
;2020;6;19;17;24;16;41,27;72,42;10;8,9;2,7;0,000
;2020;6;20;8;38;13;40,28;69,31;30;8,5;2,5;0,000
;2020;6;20;11;55;5;41,35;64,25;3;8,5;2,5;0,000
;2020;6;20;8;15;19;39,66;68,49;10;9;2,8;0,000
;2020;6;20;5;8;55;40,21;71,72;29;8,3;2,4;0,000
;2020;6;20;11;56;48;39,93;70,82;3;8;2,2;0,000
;2020;6;21;6;10;54;40,02;72,08;15;8,7;2,6;0,000
;2020;6;21;21;52;13;40,27;72,37;12;8,7;2,6;0,000
;2020;6;21;13;35;46;40,39;63,39;5;9,2;2,9;0,000
;2020;6;21;18;0;31;39,27;68,35;23;9;2,8;0,000
;2020;6;22;21;20;24;39,97;73,19;4;8,1;2,3;0,000
;2020;6;22;21;16;23;39,98;73,21;9;8,3;2,4;0,000
;2020;6;22;19;14;23;39,65;71,15;13;7,6;2,0;0,000
;2020;6;22;13;51;57;39,24;67,64;5;8;2,2;0,000
;2020;6;23;4;5;35;41,27;72,89;28;9;2,8;0,000
;2020;6;23;9;14;7;40,36;63,35;8;8,7;2,6;0,000
;2020;6;23;11;50;35;39,96;71,44;15;8,3;2,4;0,000
;2020;6;25;22;56;41;39,62;67,51;5;7,6;2,0;0,000
;2020;6;25;3;59;25;40,52;72,47;5;7,6;2,0;0,000
;2020;6;25;6;36;25;41,06;72,33;15;8,1;2,3;0,000
;2020;6;25;11;28;38;40,77;73,19;15;9;2,8;0,000
;2020;6;25;2;21;18;40,46;63,41;5;7,6;2,0;0,000
;2020;6;26;11;46;47;39,68;72,33;3;8;2,2;0,000
;2020;6;26;14;20;33;40,72;73,3;4;8,5;2,5;0,000
;2020;6;26;11;26;25;41,41;64,51;18;8,9;2,7;0,000
;2020;6;27;13;44;37;40,04;67,87;7;8;2,2;0,000
;2020;6;27;23;15;21;39,8;67,08;5;7,6;2,0;0,000
;2020;6;28;14;51;9;40,05;66,82;11;9;2,8;0,000
;2020;6;28;3;9;17;39,59;68;5;8,5;2,5;0,000
;2020;6;28;6;22;35;40,07;67,81;7;8,3;2,4;0,000
;2020;6;28;11;26;37;39,93;70,94;14;8,1;2,3;0,000
;2020;6;28;11;29;9;40,06;64,46;5;8,3;2,4;0,000
;2020;6;29;12;28;48;39,9;67,5;13;7,6;2,0;0,000
;2020;6;29;22;15;44;39,21;67,97;5;7,6;2,0;0,000
;2020;6;29;4;58;9;41,57;69,44;5;7,6;2,0;0,000
;2020;6;29;16;23;16;38,14;66,32;5;8,1;2,3;0,000
;2020;6;30;7;53;12;37,55;66,51;5;8,7;2,6;0,000
;2020;6;30;10;16;8;40,75;69,9;5;8,5;2,5;0,000
;2020;6;30;11;11;41;40,53;72,64;5;8,5;2,5;0,000
;2020;6;30;15;16;58;40,36;72,3;22;9,2;2,9;0,000
;2020;6;30;20;23;44;39,68;71,46;11;7,6;2,0;0,000
;2020;6;30;22;53;27;39,71;72,08;5;7,6;2,0;0,000
;2020;6;30;23;47;55;39,98;71,54;13;7,6;2,0;0,000
;2020;6;30;2;50;17;41,67;69,19;5;7,6;2,0;0,000
;2020;7;1;8;32;33;40,54;72,64;5;8;2,2;0,000
;2020;7;1;11;5;31;41,81;70,44;15;7,6;2,0;0,000
;2020;7;1;13;14;52;39,71;73,24;12;8,5;2,5;0,000
;2020;7;1;14;0;27;39,03;67,91;3;9;2,8;0,000
;2020;7;1;17;33;24;41,58;69,96;10;8;2,2;0,000
;2020;7;2;9;49;18;39,18;67,06;18;8,5;2,5;0,000
;2020;7;2;10;5;28;41,32;64,3;3;8,1;2,3;0,000
;2020;7;3;7;3;4;39,5;72,67;10;9,6;3,1;0,000
;2020;7;3;7;28;38;38,7;67,62;5;8,5;2,5;0,000
;2020;7;3;8;0;36;41,14;71,51;5;8;2,2;0,000
;2020;7;3;21;24;6;40,25;71,36;13;7,6;2,0;0,000
;2020;7;4;10;30;6;39,89;71,91;14;8;2,2;0,000
;2020;7;4;3;7;45;39,99;72,62;15;7,8;2,1;0,000
;2020;7;5;22;23;13;40,03;70,94;7;7,6;2,0;0,000
;2020;7;5;16;34;16;40,37;63,33;5;8,5;2,5;0,000
;2020;7;5;13;9;10;40,07;71,81;18;7,6;2,0;0,000
;2020;7;6;16;59;10;40,52;66,82;5;8,3;2,4;0,000
;2020;7;6;13;11;6;39,64;67,22;5;7,6;2,0;0,000
;2020;7;6;12;30;18;40,29;69,51;5;8,3;2,4;0,000
;2020;7;6;8;7;21;40,75;63,74;5;8,9;2,7;0,000
;2020;7;6;5;37;3;41,87;70,3;9;7,6;2,0;0,000
;2020;7;7;20;5;30;39,77;70,18;5;9,2;2,9;0,000
;2020;7;8;14;2;1;40,4;63,35;6;8,7;2,6;0,000
;2020;7;8;13;32;48;39,71;71,85;3;7,6;2,0;0,000
;2020;7;8;20;33;36;39,93;67,62;5;7,6;2,0;0,000
;2020;7;9;9;34;57;42,07;64,32;5;8,5;2,5;0,000
;2020;7;9;1;52;53;40,38;63,37;6;9;2,8;0,000
;2020;7;9;14;11;11;41,85;70,3;10;7,6;2,0;0,000
;2020;7;9;10;10;24;41,58;68,91;4;9,2;2,9;0,000
;2020;7;9;13;4;0;41,25;64,19;6;8,7;2,6;0,000
;2020;7;9;9;21;57;40,22;72,16;8;7,6;2,0;0,000
;2020;7;9;6;53;2;41,38;64,3;5;8,1;2,3;0,000
;2020;7;9;6;39;57;39,81;69,32;8;12,1;4,5;0,126
;2020;7;10;8;45;39;41,54;64,58;5;8,5;2,5;0,000
;2020;7;10;19;48;4;39,66;72,64;6;8,7;2,6;0,000
;2020;7;10;18;58;12;41,89;72,06;13;8,9;2,7;0,000
;2020;7;10;15;54;7;39,59;71,44;5;7,6;2,0;0,000
;2020;7;10;13;45;21;41,95;70,17;5;7,6;2,0;0,000
;2020;7;10;12;13;41;41,29;64,57;10;8,5;2,5;0,000
;2020;7;10;14;21;18;40,07;65,48;10;8,5;2,5;0,000
;2020;7;11;10;17;44;41,35;64,3;3;8,3;2,4;0,000
;2020;7;11;12;2;13;41,26;64,11;17;8,3;2,4;0,000
;2020;7;11;0;48;54;39,88;67,83;11;8,5;2,5;0,000
;2020;7;11;0;48;46;39,89;72,64;6;8,7;2,6;0,000
;2020;7;12;20;49;1;38,61;65,83;4;8,5;2,5;0,000
;2020;7;12;19;5;13;39,66;69,54;18;9,9;3,3;0,001
;2020;7;12;5;11;14;39,04;66,35;13;8,7;2,6;0,000
;2020;7;12;6;13;47;39,74;68,49;18;8;2,2;0,000
;2020;7;13;1;16;48;39,96;71,35;15;7,8;2,1;0,000
;2020;7;13;3;56;13;40,38;63,31;5;8,7;2,6;0,000
;2020;7;13;9;55;57;41,35;64,26;10;8,7;2,6;0,000
;2020;7;13;11;45;28;40,46;70,76;18;9,4;3,0;0,000
;2020;7;13;22;23;21;39,71;69,85;14;9,6;3,1;0,000
;2020;7;14;10;13;17;39,5;67,39;5;8,3;2,4;0,000
;2020;7;14;10;52;35;40,48;72,6;3;7,8;2,1;0,000
;2020;7;14;14;0;7;41,81;70,4;15;7,6;2,0;0,000
;2020;7;14;19;0;4;40,45;63,34;5;8,1;2,3;0,000
;2020;7;15;4;20;19;41,26;71,73;5;7,8;2,1;0,000
;2020;7;16;6;44;39;40,2;72,08;5;7,6;2,0;0,000
;2020;7;16;19;7;3;40,11;71,64;20;8,7;2,6;0,000
;2020;7;16;12;45;19;41,4;64,31;3;7,8;2,1;0,000
;2020;7;16;12;32;18;39,91;66,83;20;7,6;2,0;0,000
;2020;7;16;11;50;22;40;65,33;10;8,7;2,6;0,000
;2020;7;17;12;4;30;39,78;69,85;5;9,2;2,9;0,000
;2020;7;17;11;37;52;39,5;66,87;5;7,6;2,0;0,000
;2020;7;18;14;12;1;40,3;70,46;14;8;2,2;0,000
;2020;7;18;7;43;47;39,36;67,64;5;8,1;2,3;0,000
;2020;7;18;10;35;16;41,86;70,21;10;7,8;2,1;0,000
;2020;7;18;9;30;11;41,38;64,68;5;7,8;2,1;0,000
;2020;7;20;9;36;37;41,36;64,4;5;8,3;2,4;0,000
;2020;7;20;19;59;53;39,81;70,17;25;8,7;2,6;0,000
;2020;7;20;23;40;9;41,28;69,37;6;8,7;2,6;0,000
;2020;7;21;5;8;10;40,14;71,42;19;10,3;3,5;0,002
;2020;7;21;5;47;44;40,16;71,41;19;9,6;3,1;0,000
;2020;7;21;13;6;35;41,74;70,39;5;7,8;2,1;0,000
;2020;7;22;2;18;25;41,95;65,24;5;8,7;2,6;0,000
;2020;7;22;6;49;40;38,16;66,8;11;7,6;2,0;0,000
;2020;7;22;7;29;15;38,59;65,85;7;8,3;2,4;0,000
;2020;7;22;12;49;19;41,88;70,44;15;9;2,8;0,000
;2020;7;22;17;8;12;39,81;66,58;14;7,6;2,0;0,000
;2020;7;23;22;56;33;39,72;71,19;10;8,9;2,7;0,000
;2020;7;23;5;10;34;40,25;64,96;5;8,5;2,5;0,000
;2020;7;23;19;33;26;41,55;72,97;30;9,4;3,0;0,000
;2020;7;23;20;34;9;41,68;73,15;26;10,3;3,5;0,002
;2020;7;23;22;56;33;39,72;71,19;10;8,9;2,7;0,000
;2020;7;23;0;58;14;41,85;72,01;16;9;2,8;0,000
;2020;7;24;7;30;51;41,84;70,41;15;8,3;2,4;0,000
;2020;7;24;17;33;44;39,34;67,58;15;8,3;2,4;0,000
;2020;7;24;16;53;34;38,18;66,91;5;8,1;2,3;0,000
;2020;7;24;14;34;4;41,27;64,15;11;8,5;2,5;0,000
;2020;7;24;7;30;51;41,84;70,41;15;8,3;2,4;0,000
;2020;7;24;10;40;52;41,28;64,58;3;8,9;2,7;0,000
;2020;7;24;11;14;11;41,29;64,53;5;8,9;2,7;0,000
;2020;7;25;0;10;53;40,75;71,44;15;7,8;2,1;0,000
;2020;7;25;4;6;0;39,52;72,26;3;8,1;2,3;0,000
;2020;7;25;2;3;20;41,38;72,67;19;7,6;2,0;0,000
;2020;7;25;2;33;25;40,14;71,61;8;8,1;2,3;0,000
;2020;7;26;16;42;35;41,35;64,58;13;8,5;2,5;0,000
;2020;7;26;5;48;10;42,25;70,74;5;8,1;2,3;0,000
;2020;7;27;14;7;27;39,9;71,8;9;8,5;2,5;0,000
;2020;7;27;7;9;22;41,88;70,35;9;7,8;2,1;0,000
;2020;7;27;10;19;46;37,75;66,12;5;8,5;2,5;0,000
;2020;7;27;13;26;53;41,4;72,1;6;8,5;2,5;0,000
;2020;7;27;14;19;54;39,31;67,64;5;8;2,2;0,000
;2020;7;27;15;32;7;39,59;71,32;14;9,2;2,9;0,000
;2020;7;27;10;39;7;41,37;64,36;5;8,5;2,5;0,000
;2020;7;28;7;30;42;39,3;67,73;3;8,1;2,3;0,000
;2020;7;28;17;27;6;41,69;72,24;7;7,6;2,0;0,000
;2020;7;29;8;25;37;41,62;69,96;9;8,5;2,5;0,000
;2020;7;29;12;0;10;41,04;69,82;11;9;2,8;0,000
;2020;7;29;13;26;56;40,48;63,23;5;8,3;2,4;0,000
;2020;7;29;14;40;21;38,41;66,44;5;8,5;2,5;0,000
;2020;7;30;13;28;45;39,47;67,6;18;7,6;2,0;0,000
;2020;7;30;7;40;5;40,28;69,23;25;8,1;2,3;0,000
;2020;7;30;7;37;13;40,14;65,74;5;8,1;2,3;0,000
;2020;7;30;7;15;33;41,86;70,28;6;8;2,2;0,000
;2020;7;30;21;10;43;39,96;71,32;6;7,6;2,0;0,000
;2020;7;30;10;7;40;41,33;64,33;3;8,3;2,4;0,000
;2020;7;31;13;56;51;39,27;67,41;5;7,6;2,0;0,000
;2020;7;31;10;23;43;41,3;68,99;5;7,6;2,0;0,000
;2020;7;31;7;51;19;39,3;67,87;3;8,7;2,6;0,000
;2020;7;31;16;37;7;41,36;69,01;11;8;2,2;0,000
;2020;8;1;13;36;28;39,41;67,67;5;8;2,2;0,000
;2020;8;1;9;10;36;40,38;63,42;5;7,6;2,0;0,000
;2020;8;1;9;11;16;39,29;66,93;3;7,6;2,0;0,000
;2020;8;1;9;23;44;41,25;73,1;18;9;2,8;0,000
;2020;8;1;11;48;17;41,25;64,18;5;8,3;2,4;0,000
;2020;8;2;7;27;27;41,82;70,39;3;7,6;2,0;0,000
;2020;8;2;17;11;40;41,55;73,21;6;8,5;2,5;0,000
;2020;8;2;19;8;41;40;71,57;3;7,6;2,0;0,000
;2020;8;2;19;34;26;42,18;62,92;24;8,9;2,7;0,000
;2020;8;2;20;55;12;39,43;68,07;5;7,6;2,0;0,000
;2020;8;3;9;25;57;40;65,4;4;8,5;2,5;0,000
;2020;8;3;0;12;45;38,55;65,87;6;7,6;2,0;0,000
;2020;8;3;5;22;45;41,3;71,93;20;9,2;2,9;0,000
;2020;8;3;21;59;19;41,65;69,66;7;10,5;3,6;0,003
;2020;8;4;7;35;29;39,32;67,68;5;8,3;2,4;0,000
;2020;8;4;9;4;54;39,18;67,03;9;7,6;2,0;0,000
;2020;8;4;5;15;1;40,36;63,22;5;7,8;2,1;0,000
;2020;8;5;19;41;0;41,21;72,61;5;8,1;2,3;0,000
;2020;8;5;2;54;10;39,93;68,31;19;9;2,8;0,000
;2020;8;5;8;18;50;40,12;70,76;14;11,9;4,4;0,079
;2020;8;5;8;30;22;40,12;70,75;13;9;2,8;0,000
;2020;8;5;9;0;48;40,18;70,83;9;9;2,8;0,000
;2020;8;5;9;28;26;40,13;70,8;10;10,3;3,5;0,002
;2020;8;5;12;50;8;41,37;69,58;11;8,7;2,6;0,000
;2020;8;5;8;24;1;40,09;70,86;10;8,9;2,7;0,000
;2020;8;5;14;1;19;40,14;70,83;10;8,9;2,7;0,000
;2020;8;5;14;43;0;40,16;70,85;8;8,3;2,4;0,000
;2020;8;5;15;50;36;41,15;72,43;10;8;2,2;0,000
;2020;8;5;17;50;44;39,96;71,33;9;8,7;2,6;0,000
;2020;8;5;18;1;50;40,11;70,81;8;8,7;2,6;0,000
;2020;8;6;22;52;49;39,79;69,08;5;8;2,2;0,000
;2020;8;6;2;31;46;39,95;72,41;15;8,7;2,6;0,000
;2020;8;6;15;52;59;40,61;72,01;11;7,6;2,0;0,000
;2020;8;6;10;22;5;41,33;64,28;5;8,7;2,6;0,000
;2020;8;7;21;30;8;39,97;69,53;26;8,9;2,7;0,000
;2020;8;7;1;12;7;40,33;72,49;15;9;2,8;0,000
;2020;8;7;2;44;10;40,36;72,46;10;9;2,8;0,000
;2020;8;7;9;15;6;41,28;64,51;5;8,5;2,5;0,000
;2020;8;7;15;30;20;40,16;70,76;13;9;2,8;0,000
;2020;8;8;7;46;31;38,39;66,41;5;8,1;2,3;0,000
;2020;8;8;11;28;13;41,35;70,28;7;7,6;2,0;0,000
;2020;8;8;12;14;43;41,87;70,28;7;7,6;2,0;0,000
;2020;8;8;12;58;12;41,83;70,28;5;7,6;2,0;0,000
;2020;8;8;3;9;41;40,07;69,72;11;9,4;3,0;0,000
;2020;8;9;17;44;52;39,75;71,58;8;8,1;2,3;0,000
;2020;8;9;20;43;25;40,49;69,68;8;8;2,2;0,000
;2020;8;10;7;0;13;40,47;69,55;5;8,3;2,4;0,000
;2020;8;10;7;57;59;39,32;67,89;5;8,5;2,5;0,000
;2020;8;10;11;41;21;42,48;70,66;5;7,6;2,0;0,000
;2020;8;10;14;58;42;41,9;69,37;13;9,2;2,9;0,000
;2020;8;10;18;9;24;39,75;70,19;12;9,2;2,9;0,000
;2020;8;10;20;12;58;40,39;63,38;3;8,7;2,6;0,000
;2020;8;10;23;5;41;42,28;70,56;3;8,5;2,5;0,000
;2020;8;11;23;21;32;38,45;66,35;5;8,5;2,5;0,000
;2020;8;11;8;34;34;39,81;72,4;8;8;2,2;0,000
;2020;8;11;13;0;14;40,63;72,51;11;8;2,2;0,000
